"","label.final","cluster.final","label","edgeID","parent","node","branch.length","Order","edgeOrder","node.order","node.bootstrap","TEfamily","species","cluster.color","branch.length.ToKeptNode","is_removed","node.info_1","node.info_2","TEfamily.representative","count","perC","consensus.name","is_consensus"
"249","Node5/96:MER11B(73,1)","Node5/96","T_1071","517 459",517,459,0.0568410099,459,613,NA,NA,"MER11B","hg19","#7D6ED1",0.3690284576,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"250","Node5/96:MER11B(73,1)","Node5/96","T_1127","657 417",657,417,0.026094867,417,561,NA,NA,"MER11B","hg19","#7D6ED1",0.3608152588,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"251","Node5/96:MER11B(73,1)","Node5/96","T_1085","664 430",664,430,0.0729218166,430,581,NA,NA,"MER11B","hg19","#7D6ED1",0.412994349,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"252","Node5/96:MER11B(73,1)","Node5/96","T_1110","517 413",517,413,0.0834506845,413,555,NA,NA,"MER11B","hg19","#7D6ED1",0.3956381322,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"253","Node5/96:MER11B(73,1)","Node5/96","T_1061","517 477",517,477,0.055162855,477,631,NA,NA,"MER11B","hg19","#7D6ED1",0.3673503027,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"254","Node5/96:MER11B(73,1)","Node5/96","T_1483","517 463",517,463,0.0575241217,463,617,NA,NA,"MER11B","hg19","#7D6ED1",0.3697115694,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"255","Node5/96:MER11B(73,1)","Node5/96","T_1021","517 429",517,429,0.0668912746,429,576,NA,NA,"MER11B","hg19","#7D6ED1",0.3790787223,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"256","Node5/96:MER11B(73,1)","Node5/96","T_1427","664 431",664,431,0.0472835175,431,582,NA,NA,"MER11B","hg19","#7D6ED1",0.3873560499,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"257","Node5/96:MER11B(73,1)","Node5/96","T_1443","666 448",666,448,0.0180135706,448,601,NA,NA,"MER11B","hg19","#7D6ED1",0.3579704143,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"258","Node5/96:MER11B(73,1)","Node5/96","T_982","663 432",663,432,0.0377898148,432,583,NA,NA,"MER11B","hg19","#7D6ED1",0.373570735,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"259","Node5/96:MER11B(73,1)","Node5/96","T_1081","517 464",517,464,0.0489305581,464,618,NA,NA,"MER11B","hg19","#7D6ED1",0.3611180058,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"260","Node5/96:MER11B(73,1)","Node5/96","T_1028","517 437",517,437,0.0455279351,437,588,NA,NA,"MER11B","hg19","#7D6ED1",0.3577153828,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"261","Node5/96:MER11B(73,1)","Node5/96","T_1489","517 446",517,446,0.0982857951,446,598,NA,NA,"MER11B","hg19","#7D6ED1",0.4104732428,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"262","Node5/96:MER11B(73,1)","Node5/96","T_1477","517 428",517,428,0.0496983958,428,575,NA,NA,"MER11B","hg19","#7D6ED1",0.3618858435,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"263","Node5/96:MER11B(73,1)","Node5/96","T_1013","517 476",517,476,0.0596911036,476,630,NA,NA,"MER11B","hg19","#7D6ED1",0.3718785513,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"264","Node5/96:MER11B(73,1)","Node5/96","T_1313","656 418",656,418,0.0398770354,418,562,NA,NA,"MER11B","hg19","#7D6ED1",0.3692066447,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"265","Node5/96:MER11B(73,1)","Node5/96","T_1102","660 424",660,424,0.0257752392,424,571,NA,NA,"MER11B","hg19","#7D6ED1",0.3555856689,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"266","Node5/96:MER11B(73,1)","Node5/96","T_988","659 421",659,421,0.0589127729,421,567,NA,NA,"MER11B","hg19","#7D6ED1",0.3920675616,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"267","Node5/96:MER11B(73,1)","Node5/96","T_1392","665 440",665,440,0.025920858,440,592,NA,NA,"MER11B","hg19","#7D6ED1",0.3549152395,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"268","Node5/96:MER11B(73,1)","Node5/96","T_1075","517 461",517,461,0.0459422427,461,615,NA,NA,"MER11B","hg19","#7D6ED1",0.3581296904,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"269","Node5/96:MER11B(73,1)","Node5/96","T_1206","517 455",517,455,0.0468580735,455,609,NA,NA,"MER11B","hg19","#7D6ED1",0.3590455212,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"270","Node5/96:MER11B(73,1)","Node5/96","T_1201","517 444",517,444,0.0471789475,444,596,NA,NA,"MER11B","hg19","#7D6ED1",0.3593663952,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"271","Node5/96:MER11B(73,1)","Node5/96","T_1458","517 468",517,468,0.0527499839,468,622,NA,NA,"MER11B","hg19","#7D6ED1",0.3649374316,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"272","Node5/96:MER11B(73,1)","Node5/96","T_1429","517 479",517,479,0.0353853399,479,633,NA,NA,"MER11B","hg19","#7D6ED1",0.3475727876,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"273","Node5/96:MER11B(73,1)","Node5/96","T_1329","660 425",660,425,0.0320371649,425,572,NA,NA,"MER11B","hg19","#7D6ED1",0.3618475946,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"274","Node5/96:MER11B(73,1)","Node5/96","T_1474","655 412",655,412,0.0704424344,412,554,NA,NA,"MER11B","hg19","#7D6ED1",0.4150194677,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"275","Node5/96:MER11B(73,1)","Node5/96","T_1448","517 465",517,465,0.0455618299,465,619,NA,NA,"MER11B","hg19","#7D6ED1",0.3577492776,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"276","Node5/96:MER11B(73,1)","Node5/96","T_1194","661 434",661,434,0.0409273491,434,585,NA,NA,"MER11B","hg19","#7D6ED1",0.3676134262,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"277","Node5/96:MER11B(73,1)","Node5/96","T_1047","517 445",517,445,0.0556569457,445,597,NA,NA,"MER11B","hg19","#7D6ED1",0.3678443934,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"278","Node5/96:MER11B(73,1)","Node5/96","T_1426","662 433",662,433,0.0525312818,433,584,NA,NA,"MER11B","hg19","#7D6ED1",0.3800172766,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"279","Node5/96:MER11B(73,1)","Node5/96","T_1245","666 447",666,447,0.0620412035,447,600,NA,NA,"MER11B","hg19","#7D6ED1",0.4019980472,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"280","Node5/96:MER11B(73,1)","Node5/96","T_1228","517 449",517,449,0.0429746017,449,602,NA,NA,"MER11B","hg19","#7D6ED1",0.3551620494,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"281","Node5/96:MER11B(73,1)","Node5/96","T_1253","517 474",517,474,0.0580816657,474,628,NA,NA,"MER11B","hg19","#7D6ED1",0.3702691134,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"282","Node5/96:MER11B(73,1)","Node5/96","T_1122","517 410",517,410,0.0711191308,410,551,NA,NA,"MER11B","hg19","#7D6ED1",0.3833065785,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"283","Node5/96:MER11B(73,1)","Node5/96","T_1473","659 420",659,420,0.0684331069,420,566,NA,NA,"MER11B","hg19","#7D6ED1",0.4015878956,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"284","Node5/96:MER11B(73,1)","Node5/96","T_1306","517 419",517,419,0.0503745231,419,563,NA,NA,"MER11B","hg19","#7D6ED1",0.3625619708,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"285","Node5/96:MER11B(73,1)","Node5/96","T_1126","657 416",657,416,0.0445413791,416,560,NA,NA,"MER11B","hg19","#7D6ED1",0.3792617709,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"286","Node5/96:MER11B(73,1)","Node5/96","T_1227","517 460",517,460,0.0521182282,460,614,NA,NA,"MER11B","hg19","#7D6ED1",0.3643056759,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"287","Node5/96:MER11B(73,1)","Node5/96","T_1454","665 439",665,439,0.0386049244,439,591,NA,NA,"MER11B","hg19","#7D6ED1",0.3675993059,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"288","Node5/96:MER11B(73,1)","Node5/96","T_1027","517 426",517,426,0.0502105455,426,573,NA,NA,"MER11B","hg19","#7D6ED1",0.3623979932,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"289","Node5/96:MER11B(73,1)","Node5/96","T_1069","517 478",517,478,0.0436479773,478,632,NA,NA,"MER11B","hg19","#7D6ED1",0.355835425,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"290","Node57/98:MER11B(14,1)","Node57/98","T_1210","571 68",571,68,0.0438982432,68,126,NA,NA,"MER11B","hg19","#DB54DB",0.155003206,"kept","Node57","98","MER11B","14","14","11B|N57|14","instance"
"291","Node57/98:MER11B(14,1)","Node57/98","T_1447","569 76",569,76,0.0710140181,76,136,NA,NA,"MER11B","hg19","#DB54DB",0.1739431361,"kept","Node57","98","MER11B","14","14","11B|N57|14","instance"
"292","Node57/98:MER11B(14,1)","Node57/98","T_1091","572 72",572,72,0.0510414008,72,131,NA,NA,"MER11B","hg19","#DB54DB",0.1679884734,"kept","Node57","98","MER11B","14","14","11B|N57|14","instance"
"293","Node57/98:MER11B(14,1)","Node57/98","T_1499","573 75",573,75,2.5259e-06,75,135,NA,NA,"MER11B","hg19","#DB54DB",0.4339382125,"kept","Node57","98","MER11B","14","14","11B|N57|14","instance"
"294","Node57/98:MER11B(14,1)","Node57/98","T_1117","569 69",569,69,0.054007123,69,127,NA,NA,"MER11B","hg19","#DB54DB",0.156936241,"kept","Node57","98","MER11B","14","14","11B|N57|14","instance"
"295","Node57/98:MER11B(14,1)","Node57/98","T_1330","570 65",570,65,0.0116517683,65,122,NA,NA,"MER11B","hg19","#DB54DB",0.1451868771,"kept","Node57","98","MER11B","14","14","11B|N57|14","instance"
"296","Node57/98:MER11B(14,1)","Node57/98","T_1418","569 70",569,70,0.0566919993,70,128,NA,NA,"MER11B","hg19","#DB54DB",0.1596211173,"kept","Node57","98","MER11B","14","14","11B|N57|14","instance"
"297","Node57/98:MER11B(14,1)","Node57/98","T_1506","573 73",573,73,2.5259e-06,73,133,NA,NA,"MER11B","hg19","#DB54DB",0.4339382125,"kept","Node57","98","MER11B","14","14","11B|N57|14","instance"
"298","Node57/98:MER11B(14,1)","Node57/98","T_975","572 71",572,71,0.0657680729,71,130,NA,NA,"MER11B","hg19","#DB54DB",0.1827151455,"kept","Node57","98","MER11B","14","14","11B|N57|14","instance"
"299","Node57/98:MER11B(14,1)","Node57/98","T_1020","569 64",569,64,0.0542859416,64,120,NA,NA,"MER11B","hg19","#DB54DB",0.1572150596,"kept","Node57","98","MER11B","14","14","11B|N57|14","instance"
"300","Node57/98:MER11B(14,1)","Node57/98","T_1333","570 66",570,66,0.021378281,66,123,NA,NA,"MER11B","hg19","#DB54DB",0.1549133898,"kept","Node57","98","MER11B","14","14","11B|N57|14","instance"
"301","Node57/98:MER11B(14,1)","Node57/98","T_1472","569 77",569,77,0.0550974294,77,137,NA,NA,"MER11B","hg19","#DB54DB",0.1580265474,"kept","Node57","98","MER11B","14","14","11B|N57|14","instance"
"302","Node57/98:MER11B(14,1)","Node57/98","T_1261","571 67",571,67,0.0432843159,67,125,NA,NA,"MER11B","hg19","#DB54DB",0.1543892787,"kept","Node57","98","MER11B","14","14","11B|N57|14","instance"
"303","Node57/98:MER11B(14,1)","Node57/98","T_1493","573 74",573,74,2.5259e-06,74,134,NA,NA,"MER11B","hg19","#DB54DB",0.4339382125,"kept","Node57","98","MER11B","14","14","11B|N57|14","instance"
"304","Node6/97:MER11B(24,1)","Node6/97","T_1408","518 405",518,405,0.0680703181,405,546,NA,NA,"MER11B","hg19","#7ED2E1",0.3606613253,"kept","Node6","97","MER11B","24","24","11B|N6|24","instance"
"305","Node6/97:MER11B(24,1)","Node6/97","T_1111","518 396",518,396,0.0534387162,396,535,NA,NA,"MER11B","hg19","#7ED2E1",0.3460297234,"kept","Node6","97","MER11B","24","24","11B|N6|24","instance"
"306","Node6/97:MER11B(24,1)","Node6/97","T_1004","653 400",653,400,0.0405151839,400,540,NA,NA,"MER11B","hg19","#7ED2E1",0.3677420603,"kept","Node6","97","MER11B","24","24","11B|N6|24","instance"
"307","Node6/97:MER11B(24,1)","Node6/97","T_1446","518 398",518,398,0.0559855143,398,537,NA,NA,"MER11B","hg19","#7ED2E1",0.3485765215,"kept","Node6","97","MER11B","24","24","11B|N6|24","instance"
"308","Node6/97:MER11B(24,1)","Node6/97","T_1285","518 397",518,397,0.0541708094,397,536,NA,NA,"MER11B","hg19","#7ED2E1",0.3467618166,"kept","Node6","97","MER11B","24","24","11B|N6|24","instance"
"309","Node6/97:MER11B(24,1)","Node6/97","T_990","518 390",518,390,0.0578674605,390,529,NA,NA,"MER11B","hg19","#7ED2E1",0.3504584677,"kept","Node6","97","MER11B","24","24","11B|N6|24","instance"
"310","Node6/97:MER11B(24,1)","Node6/97","T_1202","518 406",518,406,0.0971888182,406,547,NA,NA,"MER11B","hg19","#7ED2E1",0.3897798254,"kept","Node6","97","MER11B","24","24","11B|N6|24","instance"
"311","Node6/97:MER11B(24,1)","Node6/97","T_997","644 373",644,373,2.5259e-06,373,504,NA,NA,"MER11B","hg19","#7ED2E1",0.3399183921,"kept","Node6","97","MER11B","24","24","11B|N6|24","instance"
"312","Node6/97:MER11B(24,1)","Node6/97","T_1322","518 394",518,394,0.0382542337,394,533,NA,NA,"MER11B","hg19","#7ED2E1",0.3308452409,"kept","Node6","97","MER11B","24","24","11B|N6|24","instance"
"313","Node6/97:MER11B(24,1)","Node6/97","T_980","518 407",518,407,0.0736034789,407,548,NA,NA,"MER11B","hg19","#7ED2E1",0.3661944861,"kept","Node6","97","MER11B","24","24","11B|N6|24","instance"
"314","Node6/97:MER11B(24,1)","Node6/97","T_1016","654 403",654,403,0.0346853792,403,544,NA,NA,"MER11B","hg19","#7ED2E1",0.357337121,"kept","Node6","97","MER11B","24","24","11B|N6|24","instance"
"315","Node6/97:MER11B(24,1)","Node6/97","T_1481","653 401",653,401,0.0497877727,401,541,NA,NA,"MER11B","hg19","#7ED2E1",0.3770146491,"kept","Node6","97","MER11B","24","24","11B|N6|24","instance"
"316","Node6/97:MER11B(24,1)","Node6/97","T_1073","518 402",518,402,0.0652276273,402,542,NA,NA,"MER11B","hg19","#7ED2E1",0.3578186345,"kept","Node6","97","MER11B","24","24","11B|N6|24","instance"
"317","Node6/97:MER11B(24,1)","Node6/97","T_1023","518 395",518,395,0.062775885,395,534,NA,NA,"MER11B","hg19","#7ED2E1",0.3553668922,"kept","Node6","97","MER11B","24","24","11B|N6|24","instance"
"318","Node6/97:MER11B(24,1)","Node6/97","T_999","644 374",644,374,2.5259e-06,374,505,NA,NA,"MER11B","hg19","#7ED2E1",0.3399183921,"kept","Node6","97","MER11B","24","24","11B|N6|24","instance"
"319","Node6/97:MER11B(24,1)","Node6/97","T_1456","643 375",643,375,0.0379930589,375,506,NA,NA,"MER11B","hg19","#7ED2E1",0.3405182838,"kept","Node6","97","MER11B","24","24","11B|N6|24","instance"
"320","Node6/97:MER11B(24,1)","Node6/97","T_1302","641 372",641,372,0.0469499586,372,501,NA,NA,"MER11B","hg19","#7ED2E1",0.3566568794,"kept","Node6","97","MER11B","24","24","11B|N6|24","instance"
"321","Node6/97:MER11B(24,1)","Node6/97","T_1045","518 393",518,393,0.0551357468,393,532,NA,NA,"MER11B","hg19","#7ED2E1",0.347726754,"kept","Node6","97","MER11B","24","24","11B|N6|24","instance"
"322","Node6/97:MER11B(24,1)","Node6/97","T_1058","518 399",518,399,0.1281125678,399,538,NA,NA,"MER11B","hg19","#7ED2E1",0.420703575,"kept","Node6","97","MER11B","24","24","11B|N6|24","instance"
"323","Node6/97:MER11B(24,1)","Node6/97","T_1377","642 371",642,371,0.0623083459,371,500,NA,NA,"MER11B","hg19","#7ED2E1",0.3720179042,"kept","Node6","97","MER11B","24","24","11B|N6|24","instance"
"324","Node6/97:MER11B(24,1)","Node6/97","T_1283","654 404",654,404,0.0458802673,404,545,NA,NA,"MER11B","hg19","#7ED2E1",0.3685320091,"kept","Node6","97","MER11B","24","24","11B|N6|24","instance"
"325","Node6/97:MER11B(24,1)","Node6/97","T_1355","518 392",518,392,0.0430855624,392,531,NA,NA,"MER11B","hg19","#7ED2E1",0.3356765696,"kept","Node6","97","MER11B","24","24","11B|N6|24","instance"
"326","Node6/97:MER11B(24,1)","Node6/97","T_1137","518 391",518,391,0.0431349197,391,530,NA,NA,"MER11B","hg19","#7ED2E1",0.3357259269,"kept","Node6","97","MER11B","24","24","11B|N6|24","instance"
"327","Node6/97:MER11B(24,1)","Node6/97","T_1207","642 370",642,370,0.0545531186,370,499,NA,NA,"MER11B","hg19","#7ED2E1",0.3642626769,"kept","Node6","97","MER11B","24","24","11B|N6|24","instance"
"328","Node7/100:MER11B(29,1)","Node7/100","T_1346","519 367",519,367,0.0649245881,367,494,NA,NA,"MER11B","hg19","#8C3EE4",0.339669102,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"329","Node7/100:MER11B(29,1)","Node7/100","T_1411","635 349",635,349,0.0566461225,349,472,NA,NA,"MER11B","hg19","#8C3EE4",0.347483424,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"330","Node7/100:MER11B(29,1)","Node7/100","T_1469","640 356",640,356,0.0458920638,356,483,NA,NA,"MER11B","hg19","#8C3EE4",0.3332331646,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"331","Node7/100:MER11B(29,1)","Node7/100","T_981","519 353",519,353,0.0575331196,353,476,NA,NA,"MER11B","hg19","#8C3EE4",0.3322776335,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"332","Node7/100:MER11B(29,1)","Node7/100","T_1078","640 355",640,355,0.045071217,355,482,NA,NA,"MER11B","hg19","#8C3EE4",0.3324123178,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"333","Node7/100:MER11B(29,1)","Node7/100","T_1396","632 343",632,343,2.078e-06,343,462,NA,NA,"MER11B","hg19","#8C3EE4",0.3287330144,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"334","Node7/100:MER11B(29,1)","Node7/100","T_1189","639 358",639,358,0.0623291772,358,485,NA,NA,"MER11B","hg19","#8C3EE4",0.347417637,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"335","Node7/100:MER11B(29,1)","Node7/100","T_1391","633 350",633,350,0.0509383725,350,473,NA,NA,"MER11B","hg19","#8C3EE4",0.3387668287,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"336","Node7/100:MER11B(29,1)","Node7/100","T_1157","519 351",519,351,0.0584295554,351,474,NA,NA,"MER11B","hg19","#8C3EE4",0.3331740693,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"337","Node7/100:MER11B(29,1)","Node7/100","T_1439","519 364",519,364,0.0551754147,364,491,NA,NA,"MER11B","hg19","#8C3EE4",0.3299199286,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"338","Node7/100:MER11B(29,1)","Node7/100","T_1327","519 354",519,354,0.0562272284,354,477,NA,NA,"MER11B","hg19","#8C3EE4",0.3309717423,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"339","Node7/100:MER11B(29,1)","Node7/100","T_1113","635 347",635,347,0.0536699822,347,470,NA,NA,"MER11B","hg19","#8C3EE4",0.3445072837,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"340","Node7/100:MER11B(29,1)","Node7/100","T_1269","519 352",519,352,0.0692674823,352,475,NA,NA,"MER11B","hg19","#8C3EE4",0.3440119962,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"341","Node7/100:MER11B(29,1)","Node7/100","T_1384","638 359",638,359,0.0409968242,359,486,NA,NA,"MER11B","hg19","#8C3EE4",0.3240712561,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"342","Node7/100:MER11B(29,1)","Node7/100","T_1140","519 366",519,366,0.0505321605,366,493,NA,NA,"MER11B","hg19","#8C3EE4",0.3252766744,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"343","Node7/100:MER11B(29,1)","Node7/100","T_1164","632 342",632,342,0.6399885624,342,461,NA,NA,"MER11B","hg19","#8C3EE4",0.9687194988,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"344","Node7/100:MER11B(29,1)","Node7/100","T_1403","519 361",519,361,0.0609044932,361,488,NA,NA,"MER11B","hg19","#8C3EE4",0.3356490071,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"345","Node7/100:MER11B(29,1)","Node7/100","T_1077","519 363",519,363,0.0500846571,363,490,NA,NA,"MER11B","hg19","#8C3EE4",0.324829171,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"346","Node7/100:MER11B(29,1)","Node7/100","T_992","637 360",637,360,0.0664684492,360,487,NA,NA,"MER11B","hg19","#8C3EE4",0.3462696054,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"347","Node7/100:MER11B(29,1)","Node7/100","T_1338","639 357",639,357,0.0605675497,357,484,NA,NA,"MER11B","hg19","#8C3EE4",0.3456560095,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"348","Node7/100:MER11B(29,1)","Node7/100","T_1461","519 369",519,369,0.0609327201,369,496,NA,NA,"MER11B","hg19","#8C3EE4",0.335677234,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"349","Node7/100:MER11B(29,1)","Node7/100","T_1015","519 368",519,368,0.098267269,368,495,NA,NA,"MER11B","hg19","#8C3EE4",0.3730117829,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"350","Node7/100:MER11B(29,1)","Node7/100","T_1011","519 362",519,362,0.0596704694,362,489,NA,NA,"MER11B","hg19","#8C3EE4",0.3344149833,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"351","Node7/100:MER11B(29,1)","Node7/100","T_1154","519 365",519,365,0.0583670441,365,492,NA,NA,"MER11B","hg19","#8C3EE4",0.333111558,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"352","Node7/100:MER11B(29,1)","Node7/100","T_1417","636 346",636,346,0.0422952708,346,469,NA,NA,"MER11B","hg19","#8C3EE4",0.3349485679,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"353","Node7/100:MER11B(29,1)","Node7/100","T_1354","519 341",519,341,0.0573483852,341,459,NA,NA,"MER11B","hg19","#8C3EE4",0.3320928991,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"354","Node7/100:MER11B(29,1)","Node7/100","T_1241","636 345",636,345,0.054590673,345,468,NA,NA,"MER11B","hg19","#8C3EE4",0.3472439701,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"355","Node7/100:MER11B(29,1)","Node7/100","T_1024","634 344",634,344,0.0457811776,344,465,NA,NA,"MER11B","hg19","#8C3EE4",0.334013811,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"356","Node7/100:MER11B(29,1)","Node7/100","T_1107","635 348",635,348,0.0318601174,348,471,NA,NA,"MER11B","hg19","#8C3EE4",0.3226974189,"kept","Node7","100","MER11B","29","29","11B|N7|29","instance"
"357","Node75/99:MER11B(25,1)","Node75/99","T_1038","587 193",587,193,0.0656209889,193,288,NA,NA,"MER11B","hg19","#70E371",0.2476817217,"kept","Node75","99","MER11B","25","25","11B|N75|25","instance"
"358","Node75/99:MER11B(25,1)","Node75/99","T_1303","613 210",613,210,0.0459897072,210,310,NA,NA,"MER11B","hg19","#70E371",0.2583214086,"kept","Node75","99","MER11B","25","25","11B|N75|25","instance"
"359","Node75/99:MER11B(25,1)","Node75/99","T_1292","587 214",587,214,0.0870086879,214,314,NA,NA,"MER11B","hg19","#70E371",0.2690694207,"kept","Node75","99","MER11B","25","25","11B|N75|25","instance"
"360","Node75/99:MER11B(25,1)","Node75/99","T_1259","587 192",587,192,0.052909986,192,287,NA,NA,"MER11B","hg19","#70E371",0.2349707188,"kept","Node75","99","MER11B","25","25","11B|N75|25","instance"
"361","Node75/99:MER11B(25,1)","Node75/99","T_1092","587 206",587,206,0.0466034078,206,303,NA,NA,"MER11B","hg19","#70E371",0.2286641406,"kept","Node75","99","MER11B","25","25","11B|N75|25","instance"
"362","Node75/99:MER11B(25,1)","Node75/99","T_1468","587 204",587,204,0.0354487438,204,301,NA,NA,"MER11B","hg19","#70E371",0.2175094766,"kept","Node75","99","MER11B","25","25","11B|N75|25","instance"
"363","Node75/99:MER11B(25,1)","Node75/99","T_967","587 199",587,199,0.0586789318,199,295,NA,NA,"MER11B","hg19","#70E371",0.2407396646,"kept","Node75","99","MER11B","25","25","11B|N75|25","instance"
"364","Node75/99:MER11B(25,1)","Node75/99","T_1184","587 200",587,200,0.0581563641,200,296,NA,NA,"MER11B","hg19","#70E371",0.2402170969,"kept","Node75","99","MER11B","25","25","11B|N75|25","instance"
"365","Node75/99:MER11B(25,1)","Node75/99","T_1276","587 208",587,208,0.0602955518,208,305,NA,NA,"MER11B","hg19","#70E371",0.2423562846,"kept","Node75","99","MER11B","25","25","11B|N75|25","instance"
"366","Node75/99:MER11B(25,1)","Node75/99","T_1226","612 209",612,209,0.0492422586,209,308,NA,NA,"MER11B","hg19","#70E371",0.2524823984,"kept","Node75","99","MER11B","25","25","11B|N75|25","instance"
"367","Node75/99:MER11B(25,1)","Node75/99","T_1002","587 205",587,205,0.0422292286,205,302,NA,NA,"MER11B","hg19","#70E371",0.2242899614,"kept","Node75","99","MER11B","25","25","11B|N75|25","instance"
"368","Node75/99:MER11B(25,1)","Node75/99","T_1320","611 212",611,212,0.065382369,212,312,NA,NA,"MER11B","hg19","#70E371",0.2670710382,"kept","Node75","99","MER11B","25","25","11B|N75|25","instance"
"369","Node75/99:MER11B(25,1)","Node75/99","T_1494","609 194",609,194,2.5259e-06,194,290,NA,NA,"MER11B","hg19","#70E371",0.275194927,"kept","Node75","99","MER11B","25","25","11B|N75|25","instance"
"370","Node75/99:MER11B(25,1)","Node75/99","T_1195","610 203",610,203,0.0276636444,203,300,NA,NA,"MER11B","hg19","#70E371",0.2166975467,"kept","Node75","99","MER11B","25","25","11B|N75|25","instance"
"371","Node75/99:MER11B(25,1)","Node75/99","T_1034","587 191",587,191,0.0633577195,191,286,NA,NA,"MER11B","hg19","#70E371",0.2454184523,"kept","Node75","99","MER11B","25","25","11B|N75|25","instance"
"372","Node75/99:MER11B(25,1)","Node75/99","T_1323","587 215",587,215,0.083270016,215,315,NA,NA,"MER11B","hg19","#70E371",0.2653307488,"kept","Node75","99","MER11B","25","25","11B|N75|25","instance"
"373","Node75/99:MER11B(25,1)","Node75/99","T_1500","609 195",609,195,2.5259e-06,195,291,NA,NA,"MER11B","hg19","#70E371",0.275194927,"kept","Node75","99","MER11B","25","25","11B|N75|25","instance"
