"","TE_family","mean.div","mean.age","mean.Len","count","sd.Len","sum.Len","count.200"
"325","L3:CR1:LINE",30.9415883594357,140.643583451981,191.21455070532,45015,156.000251906417,8607523,15292
"326","L3b:CR1:LINE",30.8951967592593,140.432712542088,130.642071759259,6912,81.1595520053861,902998,1128
"327","L4:RTE:LINE",31.9586417556346,145.266553434703,205.590569395017,16860,177.100350083436,3466257,6451
"328","L5:RTE:LINE",28.060298102981,127.546809559005,210.231707317073,738,142.412397210729,155151,318
"329","LFSINE_Vert:SINE:SINE",31.0313929313929,141.051786051786,167.951143451143,962,79.6993485804232,161569,289
"330","Looper:PiggyBac:DNA",18.8185046728972,85.5386576040782,339.865420560748,535,329.45931847288,181828,271
"331","LOR1-int:ERV1:LTR",15.7846431146359,71.7483777937996,523.018024513338,1387,651.153682875634,725426,867
"332","LOR1a:ERV1:LTR",15.182156133829,69.0098006083136,377.340768277571,807,155.315684644789,304514,659
"333","LOR1b:ERV1:LTR",17.6805077062557,80.365944119344,339.928377153218,1103,139.728935608467,374941,875
"334","LSAU:Satellite:Satellite",19.7821705426357,89.9189570119803,267.697674418605,129,146.528773019753,34533,65
"335","LTR1:ERV1:LTR",15.1392955801105,68.8149799095932,603.984116022099,1448,257.432920973092,874569,1238
"336","LTR10A:ERV1:LTR",14.5185303514377,65.9933197792623,448.198083067093,313,164.886282869027,140286,270
"337","LTR10B:ERV1:LTR",16.7645569620253,76.2025316455696,430.645569620253,79,109.545569252894,34021,74
"338","LTR10B1:ERV1:LTR",18.3275720164609,83.3071455293678,325.341563786008,243,172.28619100909,79058,182
"339","LTR10C:ERV1:LTR",8.14169884169884,37.007722007722,462.805019305019,518,178.47604018093,239733,450
"340","LTR10D:ERV1:LTR",11.0633507853403,50.2879581151833,433.507853403141,191,141.563817452355,82800,167
"341","LTR10E:ERV1:LTR",13.9164948453608,63.2567947516401,422.481099656357,291,208.286214270984,122942,218
"342","LTR10F:ERV1:LTR",9.09821029082774,41.3555013219443,416.563758389262,447,159.567126974684,186204,372
"343","LTR10G:ERV1:LTR",13.7193277310924,62.3605805958747,430.63025210084,119,147.091339404813,51245,106
"344","LTR11:ERV:LTR",21.4125,97.3295454545455,113.0625,16,155.754280305015,1809,1
"345","LTR12_:ERV1:LTR",9.51369369369369,43.2440622440622,544.771171171171,555,195.217660337047,302348,498
"346","LTR12:ERV1:LTR",9.40581395348837,42.7536997885835,672.736434108527,774,184.269552798858,520698,749
"347","LTR12B:ERV1:LTR",11.6175355450237,52.8069797501077,1451.76777251185,211,2843.65156061613,306323,194
"348","LTR12C:ERV1:LTR",8.71569343065694,39.6167883211679,1334.2204379562,2740,376.417926277273,3655764,2646
"349","LTR12D:ERV1:LTR",10.6323108384458,48.3286856292991,839.81390593047,489,430.208151262602,410669,428
"350","LTR12E:ERV1:LTR",13.3617391304348,60.7351778656127,856.521739130435,115,439.165323700322,98500,98
"351","LTR12F:ERV1:LTR",10.5498427672956,47.9538307604345,396.034591194968,636,170.154035073984,251878,508
"352","LTR13_:ERVK:LTR",11.0454545454545,50.2066115702479,901.181818181818,44,180.989563199967,39652,42
"353","LTR13:ERVK:LTR",7.38594704684318,33.5724865765599,803.419551934827,491,324.459731699471,394479,446
"354","LTR13A:ERVK:LTR",6.98936170212766,31.7698259187621,796.393617021277,188,295.75903322543,149722,169
"355","LTR14:ERVK:LTR",9.78969072164948,44.4985941893158,481.216494845361,97,153.298811340529,46678,85
"356","LTR14A:ERVK:LTR",6.61832061068702,30.0832755031228,328.847328244275,131,65.5348965504923,43079,127
"357","LTR14B:ERVK:LTR",9.9030303030303,45.0137741046832,463.134986225895,363,178.656792997593,168118,318
"358","LTR14C:ERVK:LTR",9.23576642335766,41.9807564698076,516.496350364964,137,143.509741629147,70760,127
"359","LTR15:ERV1:LTR",10.734962406015,48.7952836637047,377.593984962406,266,158.046185635312,100440,211
"360","LTR16A:ERVL:LTR",28.8767728969279,131.2580586224,285.27117427505,6966,120.982370878697,1987199,4979
"361","LTR16A1:ERVL:LTR",26.1501068376068,118.864121989122,269.137464387464,2808,133.732896803578,755738,1797
"362","LTR16A2:ERVL:LTR",26.4906080347448,120.411854703386,276.671009771987,1842,137.901768232508,509628,1173
"363","LTR16B:ERVL:LTR",26.8121387283237,121.873357856017,298.947976878613,692,134.910208264681,206872,489
"364","LTR16B1:ERVL:LTR",27.0640939597315,123.018608907871,322.938758389262,1192,137.06038349292,384943,908
"365","LTR16B2:ERVL:LTR",27.0048765432099,122.749438832772,302.158024691358,1620,131.241672098344,489496,1166
"366","LTR16C:ERVL:LTR",27.6230432815563,125.559287643438,269.64771527673,6631,130.862123949592,1788034,4366
"367","LTR16D:ERVL:LTR",29.2552346570397,132.97833935018,240.36642599278,1108,149.301751012865,266326,500
"368","LTR16D1:ERVL:LTR",28.9882926829268,131.764966740577,295.756097560976,205,181.338971467613,60630,120
"369","LTR16D2:ERVL:LTR",29.3601423487544,133.455192494338,289.871886120997,281,170.271478484679,81454,166
"370","LTR16E1:ERVL:LTR",28.4580606060606,129.354820936639,263.715151515151,2475,142.989532976198,652695,1505
"371","LTR16E2:ERVL:LTR",30.629792746114,139.226330664155,282.544905008636,2316,151.770738108346,654374,1449
"372","LTR17:ERV1:LTR",8.1580452920143,37.0820240546105,580.18831942789,839,235.831885243051,486778,771
"373","LTR18A:ERVL:LTR",18.8490347490348,85.6774306774307,307.285714285714,259,83.9794838627628,79587,227
"374","LTR18B:ERVL:LTR",15.5877805486284,70.853547948311,403.740648379052,401,198.158125164169,161900,310
"375","LTR19-int:ERV1:LTR",11.1179104477612,50.5359565807327,789.442786069652,201,939.74150592607,158678,147
"376","LTR19A:ERV1:LTR",12.1466517857143,55.2120535714286,354.680803571429,448,161.939125710996,158897,338
"377","LTR19B:ERV1:LTR",11.2042704626335,50.9285021028793,430.967971530249,281,177.850968025637,121102,234
"378","LTR19C:ERV1:LTR",19.0690265486726,86.6773934030571,375.601769911504,226,256.410956251371,84886,140
"379","LTR1B:ERV1:LTR",17.4738500851789,79.4265912962676,616.353492333901,1174,254.453707161814,723599,1001
"380","LTR1C:ERV1:LTR",16.6907258064516,75.866935483871,449.467741935484,248,220.066549944777,111468,202
"381","LTR1D:ERV1:LTR",18.7048289738431,85.0219498811048,707.701207243461,994,270.079609050974,703455,891
"382","LTR2:ERV1:LTR",8.66110484780158,39.3686583990981,399.199549041714,887,114.911712502361,354090,811
"383","LTR21A:ERV1:LTR",14.0978494623656,64.0811339198436,409.344086021505,93,114.923934638039,38069,83
"384","LTR21B:ERV1:LTR",15.4733333333333,70.3333333333333,344.833333333333,60,124.270094943132,20690,48
"385","LTR22:ERVK:LTR",8.89320388349515,40.423654015887,479.805825242718,103,171.427401786823,49420,88
"386","LTR22A:ERVK:LTR",12.6116402116402,57.3256373256373,403.941798941799,189,111.220701611523,76345,172
"387","LTR22B:ERVK:LTR",15.0532188841202,68.4237222005462,441.695278969957,233,112.10919409232,102915,217
"388","LTR22C:ERVK:LTR",19.6002538071066,89.0920627595755,441.022842639594,394,106.290456083763,173763,368
"389","LTR23-int:ERV1:LTR",22.6716845878136,103.053111762789,282.10394265233,279,235.287746577325,78707,145
"390","LTR23:ERV1:LTR",15.0888103651355,68.5855016597066,205.594817432273,849,138.040108238668,174550,360
"391","LTR24:ERV1:LTR",16.8951298701299,76.7960448642267,302.493506493506,308,158.136037867258,93168,208
"392","LTR24B:ERV1:LTR",19.0391025641026,86.5413752913753,293.878205128205,468,192.619950990763,137535,275
"393","LTR24C:ERV1:LTR",14.317277486911,65.0785340314136,319.133507853403,382,210.441070305032,121909,236
"394","LTR25-int:ERV1:LTR",19.551103565365,88.868652569841,952.857385398981,589,938.343907717366,561233,473
"395","LTR25:ERV1:LTR",19.7492907801418,89.7695035460993,442.960992907801,282,274.703700426827,124915,208
"396","LTR26:ERV1:LTR",17.2123376623377,78.2378984651712,403.805194805195,616,200.875549481449,248744,465
"397","LTR26B:ERV1:LTR",15.8712418300654,72.1420083184789,312.81045751634,459,183.57146145971,143580,300
"398","LTR26E:ERV1:LTR",18.3947368421053,83.6124401913876,393.980263157895,304,200.71037111848,119770,228
"399","LTR27:ERV1:LTR",20.0851941747573,91.2963371579877,546.473300970874,412,181.930447836266,225147,375
"400","LTR27B:ERV1:LTR",21.9556719022688,99.7985086466762,449.87260034904,573,285.179877292004,257777,407
"401","LTR28:ERV1:LTR",20.1747572815534,91.7034421888791,604.250485436893,515,347.725501917268,311189,410
"402","LTR29:ERV1:LTR",17.8685185185185,81.2205387205387,301.017094017094,702,184.085772799857,211314,429
"403","LTR2B:ERV1:LTR",8.13711656441718,36.9868934746235,452.622699386503,326,93.8095057021169,147555,307
"404","LTR2C:ERV1:LTR",12.4627118644068,56.6486902927581,301.179661016949,295,158.774703235874,88848,170
"405","LTR3:ERVK:LTR",11.1698924731183,50.772238514174,389.924731182796,93,89.4653487158624,36263,85
"406","LTR30:ERV1:LTR",9.04206896551724,41.1003134796238,612.634482758621,145,196.863595394301,88832,129
"407","LTR31:ERV1:LTR",20.0618257261411,91.1901169370049,414.630705394191,241,182.223696464676,99926,195
"408","LTR32:ERVL:LTR",17.1595874713522,77.9981248697826,279.05576776165,1309,155.82949821677,365284,781
"409","LTR33:ERVL:LTR",28.3533909287257,128.879049676026,262.574730021598,9260,142.425613316308,2431442,5249
"410","LTR33A_:ERVL:LTR",27.5497287522604,125.226039783002,272.75226039783,1659,148.021554805327,452496,971
"411","LTR33A:ERVL:LTR",27.4725528775209,124.875240352368,255.402361042794,2033,151.390228917675,519233,1061
"412","LTR33B:ERVL:LTR",29.4442695214106,133.837588733684,221.063602015113,1588,135.050487831455,351049,688
"413","LTR33C:ERVL:LTR",26.7323974082073,121.510897310033,268.516198704104,926,175.045591766196,248646,471
"414","LTR34:ERV1:LTR",19.9676165803109,90.7618935468676,353.370466321244,386,225.380705470152,136401,249
"415","LTR35:ERV1:LTR",17.014406779661,77.3382126348228,343.762711864407,118,205.929233466261,40564,79
"416","LTR35A:ERV1:LTR",13.3511111111111,60.6868686868687,342.677777777778,90,192.004378916462,30841,60
"417","LTR35B:ERV1:LTR",22.9101449275362,104.137022397892,293.743961352657,207,179.862723137739,60805,129
"418","LTR36:ERV1:LTR",18.1335378323108,82.4251719650493,379.018404907975,489,209.979042837749,185340,332
"419","LTR37A:ERV1:LTR",21.1681240467717,96.2187456671442,223.975088967971,1967,121.830331169034,440559,1011
"420","LTR37B:ERV1:LTR",23.1141592920354,105.064360418343,222.732546705998,2034,134.197229707233,453038,995
"421","LTR38-int:ERV1:LTR",21.0227642276423,95.5580192165558,310.276422764228,123,326.891702646656,38164,65
"422","LTR38:ERV1:LTR",23.1848387096774,105.385630498534,388.283870967742,310,163.278099960511,120368,244
"423","LTR38B:ERV1:LTR",18.2510917030568,82.9595077411671,378.174672489083,229,203.50084069291,86602,162
"424","LTR38C:ERV1:LTR",16.3225806451613,74.1935483870968,398.379032258065,124,223.024756828486,49399,91
"425","LTR39-int:ERV1:LTR",22.1611111111111,100.732323232323,360.753086419753,162,356.485868836137,58442,92
"426","LTR39:ERV1:LTR",17.1146687697161,77.793948953255,391.191640378549,1268,258.846168477701,496031,844
"427","LTR3A:ERVK:LTR",10.5319018404908,47.87228109314,401.926380368098,163,113.684236628501,65514,148
"428","LTR3B_:ERVK:LTR",11.743893129771,53.38133240805,323.904580152672,262,179.869179946567,84863,179
"429","LTR3B:ERVK:LTR",11.7065217391304,53.2114624505929,392.054347826087,92,95.0601156389171,36069,84
"430","LTR4:ERV1:LTR",15.9851485148515,72.6597659765977,470.366336633663,101,170.125231683738,47507,86
"431","LTR40a:ERVL:LTR",24.8791348600509,113.086976636595,338.150127226463,1965,162.780900427619,664465,1428
"432","LTR40A1:ERVL:LTR",25.543485915493,116.106754161332,253.730633802817,568,167.550754567717,144119,303
"433","LTR40b:ERVL:LTR",23.3441637630662,106.109835286665,281.63850174216,1148,143.230370216108,323321,757
"434","LTR40c:ERVL:LTR",24.2546511627907,110.248414376321,325.440199335548,602,136.183163992599,195915,464
"435","LTR41:ERVL:LTR",23.8426843317972,108.375837871806,285.928571428572,1736,222.365865591644,496372,862
"436","LTR41B:ERVL:LTR",24.7294058408862,112.406390185846,287.775427995972,993,211.926733669906,285761,536
"437","LTR42:ERVL:LTR",18.8495145631068,85.6796116504854,355.854368932039,309,155.735398792372,109959,239
"438","LTR43-int:ERV1:LTR",16.4813333333333,74.9151515151515,550.38,150,613.325566566426,82557,108
"439","LTR43:ERV1:LTR",14.65536159601,66.6152799818635,378.104738154613,401,206.112794368748,151620,302
"440","LTR43B:ERV1:LTR",20.276724137931,92.1669278996865,326.866379310345,232,165.658398555407,75833,169
"441","LTR44:ERV1:LTR",16.9889908256881,77.2226855713094,310.889908256881,218,164.332434760388,67774,149
"442","LTR45:ERV1:LTR",18.3101694915254,83.2280431432974,298.152542372881,177,186.215431223854,52773,103
"443","LTR45B:ERV1:LTR",16.8065315315315,76.3933251433251,319.788288288288,444,164.899888222109,141986,304
"444","LTR45C:ERV1:LTR",16.0750588235294,73.068449197861,320.783529411765,425,192.143372697255,136333,259
"445","LTR46-int:ERV1:LTR",15.0493506493506,68.4061393152302,1365.36363636364,77,1785.32503239378,105133,69
"446","LTR46:ERV1:LTR",14.3274131274131,65.1246051246051,306.289575289575,259,158.96110491375,79329,176
"447","LTR47A:ERVL:LTR",16.4637969094923,74.8354404976922,255.096026490066,906,142.003161764253,231117,486
"448","LTR47B:ERVL:LTR",21.9743341404358,99.8833370019811,334.837772397095,413,138.421388881488,138288,322
"449","LTR48:ERV1:LTR",19.8548717948718,90.2494172494172,374.948717948718,975,228.724284213125,365575,674
"450","LTR48B:ERV1:LTR",21.9002938295788,99.5467901344493,355.625857002938,1021,210.811659919965,363094,681
"451","LTR49-int:ERV1:LTR",19.5597796143251,88.908089156023,491.767217630854,2178,560.534160632748,1071069,1392
"452","LTR49:ERV1:LTR",16.661884961885,75.7358407358407,322.423423423423,1443,203.426767107452,465257,903
"453","LTR5_Hs:ERVK:LTR",6.86961240310078,31.2255109231853,877.178294573643,645,239.484768172274,565780,604
"454","LTR5:ERVK:LTR",10.585,48.1136363636364,229.35,20,310.128542959036,4587,5
"455","LTR50:ERVL:LTR",24.1511832061069,109.778105482304,276.522519083969,2620,191.392730852572,724489,1428
"456","LTR51:ERV1:LTR",17.9598086124402,81.63549369291,413.61961722488,418,226.753135498423,172893,316
"457","LTR52-int:ERVL:LTR",24.3167910447761,110.530868385346,500.347014925373,268,511.586102043234,134093,177
"458","LTR52:ERVL:LTR",22.7037927844588,103.199058111177,263.701202590194,1081,127.535574152777,285061,708
"459","LTR53:ERVL:LTR",22.3791604197901,101.723456453591,360.836581709145,667,153.008936064614,240678,534
"460","LTR54:ERV1:LTR",16.4330954504906,74.6958884113211,256.441570026762,1121,160.598546801257,287471,627
"461","LTR54B:ERV1:LTR",18.5197399527187,84.1806361487213,286.986997635934,846,148.343950471158,242791,546
"462","LTR55:ERV:LTR",22.4398034398034,101.999106544561,364.985257985258,407,172.945362193686,148549,312
"463","LTR56:ERV1:LTR",18.155,82.5227272727273,273.837755102041,980,148.05281337956,268361,622
"464","LTR57-int:ERVL:LTR",21.012356979405,95.5107135427502,500,437,572.370280965137,218500,280
"465","LTR57:ERVL:LTR",16.0161048689139,72.8004766768812,316.119850187266,267,110.324711524254,84404,218
"466","LTR58:ERV1:LTR",17.8184210526316,80.9928229665072,357.197368421053,76,247.248971402611,27147,49
"467","LTR59:ERV1:LTR",16.8204918032787,76.456780923994,335.532786885246,122,205.316574124816,40935,77
"468","LTR5A:ERVK:LTR",7.57660377358491,34.4391080617496,945.615094339623,265,226.895990886549,250588,253
"469","LTR5B:ERVK:LTR",10.5009280742459,47.7314912465725,793.064965197216,431,331.206105230265,341811,375
"470","LTR60:ERV1:LTR",18.056204379562,82.0736562707366,298.167883211679,274,215.708800771553,81698,153
"471","LTR61:ERV1:LTR",13.0031088082902,59.1050400376825,351.61139896373,193,208.055679833677,67861,124
"472","LTR62:ERVL:LTR",15.7187301587302,71.4487734487735,425.098412698413,315,255.466028187667,133906,232
"473","LTR64:ERV1:LTR",17.0198924731183,77.3631476050831,294.986559139785,372,169.381679817123,109735,236
"474","LTR65:ERV1:LTR",21.8623093681917,99.3741334917806,273.797385620915,459,205.499392559918,125673,211
"475","LTR66:ERVL:LTR",12.0188328912467,54.6310585965758,281.824933687003,377,226.069293919483,106248,183
"476","LTR67B:ERVL:LTR",27.8408931934356,126.549514515616,198.522464352973,3717,138.882596117608,737908,1228
"477","LTR68:ERV1:LTR",25.1732394366197,114.423815620999,287.264788732394,355,196.296163809066,101979,200
"478","LTR69:ERVL:LTR",18.2577464788732,82.9897567221511,380.457746478873,142,187.605048520413,54025,107
"479","LTR6A:ERV1:LTR",13.8322916666667,62.874053030303,460.670138888889,288,214.652605357448,132673,231
"480","LTR6B:ERV1:LTR",6.03961038961039,27.452774498229,503.837662337662,154,114.262595780507,77591,147
"481","LTR7:ERV1:LTR",8.25738054607509,37.5335479367049,403.432593856655,2344,68.6105730483919,945646,2268
"482","LTR70:ERV1:LTR",14.7520833333333,67.0549242424242,615.888888888889,144,477.757276804881,88688,105
"483","LTR71A:ERV1:LTR",10.355421686747,47.0700985761227,387.650602409639,166,135.213809025373,64350,141
"484","LTR71B:ERV1:LTR",11.377731092437,51.7169595110772,419.831932773109,238,197.797954251184,99920,193
"485","LTR72:ERV1:LTR",14.6738562091503,66.6993464052288,357.542483660131,153,176.118455461991,54704,114
"486","LTR72B:ERV1:LTR",15.1023529411765,68.6470588235294,311.258823529412,170,170.566314157383,52914,108
"487","LTR73:ERV1:LTR",17.5576036866359,79.8072894847088,392.746543778802,217,180.354114892986,85226,163
"488","LTR75_1:ERV1:LTR",19.82421875,90.1100852272727,322.8046875,128,189.593226339754,41319,84
"489","LTR75:ERVL:LTR",23.5350515463918,106.977507029053,331.938144329897,291,173.800528615104,96594,200
"490","LTR75B:ERVL:LTR",24.3344660194175,110.61120917917,303.601941747573,206,188.207505607356,62542,118
"491","LTR76:ERV1:LTR",12.2845744680851,55.8389748549323,495.845744680851,188,236.880331783948,93219,155
"492","LTR77:ERV1:LTR",17.6425675675676,80.193488943489,427.371621621622,148,202.38093939738,63251,117
"493","LTR78:ERV1:LTR",30.2375389084872,137.443358674942,291.102718406308,4819,218.595063094897,1402824,2711
"494","LTR78B:ERV1:LTR",29.9832672965559,136.287578620709,224.660469369095,3281,173.63985521173,737111,1284
"495","LTR79:ERVL:LTR",27.9782190429206,127.173722922366,200.110261470153,4054,115.733334505649,811247,1554
"496","LTR7A:ERV1:LTR",8.28666666666667,37.6666666666667,138.266666666667,15,151.877989878467,2074,3
"497","LTR7B:ERV1:LTR",7.03938679245283,31.9972126929674,362.768867924528,848,132.187269658897,307628,693
"498","LTR7C:ERV1:LTR",13.9921383647799,63.6006289308176,395.119496855346,318,113.651737939437,125648,284
"499","LTR7Y:ERV1:LTR",6.54738955823293,29.7608616283315,365.570281124498,249,140.220118144944,91027,198
"500","LTR8:ERV1:LTR",15.3159187129551,69.6178123316142,441.482077335591,3543,253.746934299244,1564171,2565
"501","LTR80A:ERVL:LTR",25.7081424936387,116.855193152903,325.033078880407,393,175.144317824649,127738,276
"502","LTR80B:ERVL:LTR",26.4565557729941,120.257071695428,310.481409001957,511,174.894307429785,158656,333
"503","LTR81:Gypsy:LTR",29.2592592592593,132.996632996633,207.614197530864,324,163.586778125167,67267,129
"504","LTR81A:Gypsy:LTR",27.7919670442842,126.327122928565,219.16683831102,971,167.905204515204,212811,404
"505","LTR81AB:Gypsy:LTR",25.9952380952381,118.160173160173,167.838827838828,273,95.4146698477252,45820,97
"506","LTR81B:Gypsy:LTR",27.6227782571182,125.558082986901,228.798964624676,1159,151.772276688772,265178,557
"507","LTR81C:Gypsy:LTR",29.298211829436,133.1736901338,240.588720770289,727,177.841457652404,174908,330
"508","LTR82A:ERVL:LTR",26.2084452975048,119.12929680684,323.887715930902,1042,234.83555646653,337491,633
"509","LTR82B:ERVL:LTR",27.3900690846287,124.500314021039,289.888601036269,1158,201.458061609169,335691,648
"510","LTR83:ERVL:LTR",27.3512995896033,124.324089043651,247.147742818057,731,175.096451086978,180665,359
"511","LTR84a:ERVL:LTR",28.425,129.204545454545,218.784638554217,664,150.473993199595,145273,287
"512","LTR84b:ERVL:LTR",29.020200462606,131.910002102755,231.313801079414,1297,158.411095141764,300014,591
"513","LTR85a:Gypsy:LTR",28.1350499211771,127.886590550805,189.07514450867,1903,127.724887243705,359810,618
"514","LTR85b:Gypsy:LTR",29.2229787234043,132.831721470019,215.823829787234,1175,143.942488434799,253593,493
"515","LTR85c:Gypsy:LTR",29.3996627318718,133.634830599417,200.255480607083,1186,137.696528027024,237503,418
"516","LTR86A1:ERVL:LTR",28.7674285714286,130.761038961039,248.855238095238,525,136.142346630221,130649,297
"517","LTR86A2:ERVL:LTR",28.4297124600639,129.225965727563,232.249201277955,313,134.99841597243,72694,158
"518","LTR86B1:ERVL:LTR",28.7409395973154,130.640634533252,230.342281879195,298,126.857818118046,68642,146
"519","LTR86B2:ERVL:LTR",29.4810408921933,134.004731328151,240.710037174721,269,119.604905912267,64751,152
"520","LTR86C:ERVL:LTR",28.340701754386,128.821371610845,282.782456140351,285,168.815576849128,80593,161
"521","LTR87:ERVL:LTR",25.0377682403433,113.808037456106,288.034334763948,699,184.107586492144,201336,398
"522","LTR88a:Gypsy:LTR",30.6720828789531,139.418558540696,169.860414394766,917,108.607593268374,155762,239
"523","LTR88b:Gypsy:LTR",29.6465045592705,134.756838905775,179.062613981763,1645,104.277238299974,294558,501
"524","LTR88c:Gypsy:LTR",29.9851390220518,136.296086463872,157.450623202301,1043,78.9517103018804,164221,236
"525","LTR89:ERVL:LTR",29.817316017316,135.533254624164,196.662337662338,1155,124.318740811221,227145,453
"526","LTR8A:ERV1:LTR",18.8485895627645,85.6754071034748,469.638222849083,2836,252.746527854947,1331894,2169
"527","LTR9:ERV1:LTR",18.4394331178518,83.8156050811446,454.133267031328,2011,217.101333934724,913262,1565
"528","LTR90A:LTR:LTR",27.860687960688,126.6394907304,168.501228501228,407,95.6996758309666,68580,109
"529","LTR90B:LTR:LTR",28.5531598513011,129.787090233187,153.849442379182,538,89.8572922466136,82771,111
"530","LTR9B:ERV1:LTR",14.1767810026385,64.4399136483569,397.418205804749,758,229.355568470273,301243,511
"531","MADE1:TcMar-Mariner:DNA",9.21651540329797,41.8932518331726,62.2801994119903,7823,17.5901804084685,487218,NA
"532","MADE2:TcMar-Mariner:DNA",19.7481439820023,89.764290827283,71.0431196100487,2667,10.7045510097293,189472,NA
"533","Mam_R4:Dong-R4:LINE",30.213309352518,137.333224329627,216.928057553957,556,150.0841032828,120612,225
"534","MamGyp-int:Gypsy:LTR",33.540350877193,152.456140350877,283.026315789474,342,204.691949101219,96795,201
"535","MamGypLTR1a:Gypsy:LTR",29.1325389550871,132.420631614032,227.146654445463,1091,149.601226922092,247817,490
"536","MamGypLTR1b:Gypsy:LTR",29.0017298187809,131.826044630822,210.206754530478,1214,138.560563526301,255191,495
"537","MamGypLTR1c:Gypsy:LTR",28.9162423178227,131.437465081012,216.497805092186,1139,152.01678390048,246591,447
"538","MamGypLTR1d:Gypsy:LTR",27.7093209054594,125.951458661179,187.817576564581,751,139.167477081821,141051,234
"539","MamGypLTR2b:Gypsy:LTR",27.607399103139,125.488177741541,178.905829596413,892,110.3438767872,159584,277
"540","MamGypLTR2c:Gypsy:LTR",28.9513282732448,131.596946696567,207.8055028463,1054,151.818783889148,219027,398
"541","MamGypLTR3:Gypsy:LTR",30.3389528795812,137.904331270823,208.856544502618,955,125.020372958625,199458,444
"542","MamRep1161:TcMar:DNA",26.5224454649828,120.556570295376,163.993111366246,1742,115.134573802257,285676,403
"543","MamRep137:TcMar:DNA",27.860441426146,126.638370118846,180.274617996604,2356,105.704550240127,424727,887
"544","MamRep1527:LTR:LTR",29.2655035685964,133.025016220893,257.083267248216,1261,188.71197558112,324182,610
"545","MamRep1879:hAT:DNA",26.3143049932524,119.610477242056,132.853576248313,1482,46.3309676038898,196889,137
"546","MamRep1894:hAT:DNA",28.6532069970845,130.241849986748,97.3673469387755,686,23.3725595102565,66794,NA
"547","MamRep38:hAT:DNA",28.2296331138288,128.316514153767,167.277046095955,2126,78.0105085525986,355631,826
"548","MamRep4096:hAT:DNA",25.2439465408805,114.745211549457,166.482704402516,1272,99.6285533292097,211766,369
"549","MamRep434:TcMar-Tigger:DNA",26.5361692236169,120.618951016441,170.043235704324,2151,90.7548422158199,365763,652
"550","MamRep488:hAT:DNA",25.8490605427975,117.495729739989,130.066805845511,479,45.4470555502342,62302,31
"551","MamRep564:MamRep564:Unknown",26.1111949685535,118.687249857061,142.68679245283,795,49.0167941625701,113436,101
"552","MamRep605:MamRep605:Unknown",28.678532731377,130.356966960804,197.150338600451,4430,124.642589391424,873376,1698
"553","MARNA:TcMar-Mariner:DNA",28.4509850746269,129.322659430122,179.674626865672,3350,103.359298678231,601910,1117
"554","MER101-int:ERV1:LTR",20.9875692794933,95.3980421795149,445.365003958828,1263,505.666854065456,562496,766
"555","MER101:ERV1:LTR",17.6348773841962,80.1585335645281,299.572207084469,367,156.868325943958,109943,238
"556","MER101B:ERV1:LTR",21.2610038610039,96.6409266409267,289.177606177606,259,174.359156973771,74897,163
"557","MER102a:hAT-Charlie:DNA",26.9372851631007,122.442205286821,175.705366538057,2851,82.2232828849781,500936,1159
"558","MER102b:hAT-Charlie:DNA",28.3135638950208,128.69801770464,190.453765023301,4077,89.4429913868076,776480,1875
"559","MER102c:hAT-Charlie:DNA",27.7228095374892,126.012770624951,166.281241022695,3481,84.1905536805295,578825,1206
"560","MER103C:hAT-Charlie:DNA",27.3946556350626,124.521161977557,155.254025044723,8944,63.2410365110618,1388592,2289
"561","MER104:TcMar-Tc2:DNA",23.8350272232305,108.341032832866,138.660163339383,2204,40.145120671475,305607,12
"562","MER105:DNA:DNA",20.9883656509695,95.4016620498615,145.173130193906,722,47.9164401948969,104815,58
"563","MER106A:hAT-Charlie:DNA",21.8231593038822,99.19617865401,181.903614457831,747,60.4140656642286,135882,382
"564","MER106B:hAT-Charlie:DNA",20.4675937122128,93.0345168736946,172.909310761789,827,158.863107494755,142996,205
"565","MER107:DNA:DNA",8.56462395543175,38.9301088883262,138.364902506964,359,70.8903709012219,49673,58
"566","MER110-int:ERV1:LTR",30.0332474226804,136.514761012184,475.817010309278,388,463.649465537667,184617,273
"567","MER110:ERV1:LTR",25.9929577464789,118.14980793854,242.775928297055,781,130.145696400631,189608,445
"568","MER110A:ERV1:LTR",23.4058176100629,106.39008004574,259.517295597484,636,144.998304685981,165053,372
"569","MER112:hAT-Charlie:DNA",23.6498285714286,107.499220779221,151.983085714286,4375,66.8686698662432,664926,1274
"570","MER113:hAT-Charlie:DNA",24.7118848167539,112.326749167063,204.657068062827,3820,120.239789180251,781790,1616
"571","MER113A:hAT-Charlie:DNA",24.3866624921728,110.848465873513,158.5729492799,1597,76.5969038789438,253241,507
"572","MER113B:hAT-Charlie:DNA",23.4012367491166,106.36925795053,157.777385159011,566,69.9814381272209,89302,162
"573","MER115:hAT-Tip100:DNA",28.454724857685,129.339658444023,267.727134724858,2635,175.016685189905,705461,1446
"574","MER117:hAT-Charlie:DNA",29.7050044483986,135.022747492721,132.055827402135,4496,41.110932666643,593723,37
"575","MER119:hAT-Charlie:DNA",23.2508291873964,105.685587215438,260.20232172471,1206,172.317401421851,313804,604
"576","MER11A:ERVK:LTR",8.29128630705394,37.6876650320634,925.775933609959,964,296.218565992565,892448,907
"577","MER11B:ERVK:LTR",10.1182481751825,45.9920371599204,930.03102189781,548,297.588130748507,509657,508
