"","mark","family.group","functional.group","family.cluster","no.subfamilies.FG","subfamily.count_200bp.FG","intersect.count_200bp.FG","uniqueID.FG","pvalue","mean.value","sd.value","log2FC","perC"
"14628","ENCFF964FVB","G19","PG2","MER11D",1,158,0,"ENCFF964FVB G19 PG2 MER11D",2,2.85,1.41688946554619,-1.94485844580754,0
"14629","ENCFF964FVB","G2","PG1","LTR5",3,91,0,"ENCFF964FVB G2 PG1 LTR5",2,2.86,1.80358789442857,-1.94860084749336,0
"14630","ENCFF964FVB","G2","PG2","LTR5",4,102,1,"ENCFF964FVB G2 PG2 LTR5",1.96,4.08,1.85145315573438,-1.34482849699744,0.00980392156862745
"14631","ENCFF964FVB","G2","PG3","LTR5",1,68,0,"ENCFF964FVB G2 PG3 LTR5",2,1.93,1.43727435646698,-1.55090066464752,0
"14632","ENCFF964FVB","G2","PG4","LTR5",7,282,0,"ENCFF964FVB G2 PG4 LTR5",2,8.99,2.93875188239202,-3.32048467801769,0
"14633","ENCFF964FVB","G2","PG5","LTR5",13,360,5,"ENCFF964FVB G2 PG5 LTR5",2,10.85,2.8898114300089,-0.98185265328974,0.0138888888888889
"14634","ENCFF964FVB","G2","PG6","LTR5",1,258,0,"ENCFF964FVB G2 PG6 LTR5",2,8.57,2.70896379608234,-3.2585189247113,0
"14635","ENCFF964FVB","G3","PG1","LTR6",6,71,0,"ENCFF964FVB G3 PG1 LTR6",2,1.09,0.922173541370625,-1.06350294230616,0
"14636","ENCFF964FVB","G3","PG2","LTR6",2,26,0,"ENCFF964FVB G3 PG2 LTR6",2,0.39,0.649708559371979,-0.475084882948783,0
"14637","ENCFF964FVB","G3","PG3","LTR6",1,54,1,"ENCFF964FVB G3 PG3 LTR6",1.64,1.32,0.973175578747591,-0.214124805352848,0.0185185185185185
"14638","ENCFF964FVB","G3","PG4","LTR6",3,138,2,"ENCFF964FVB G3 PG4 LTR6",1.46,2.47,1.54039874150438,-0.20997316208238,0.0144927536231884
"14639","ENCFF964FVB","G4","PG1","LTR2",13,758,2,"ENCFF964FVB G4 PG1 LTR2",2,11.71,3.24206879954916,-2.08292962450908,0.00263852242744063
"14640","ENCFF964FVB","G4","PG2","LTR2",2,51,0,"ENCFF964FVB G4 PG2 LTR2",2,0.53,0.744745906095807,-0.613531652917927,0
"14641","ENCFF964FVB","G4","PG3","LTR2",4,138,0,"ENCFF964FVB G4 PG3 LTR2",2,3,1.66363360379525,-2,0
"14642","ENCFF964FVB","G4","PG4","LTR2",5,272,2,"ENCFF964FVB G4 PG4 LTR2",1.98,6.38,2.43202538530079,-1.29865831556452,0.00735294117647059
"14643","ENCFF964FVB","G5","PG1","MER11A",10,682,0,"ENCFF964FVB G5 PG1 MER11A",2,15.28,3.85096078789424,-4.02502879449152,0
"14644","ENCFF964FVB","G5","PG2","MER11A",8,165,0,"ENCFF964FVB G5 PG2 MER11A",2,5.01,2.13907843840673,-2.58736499093646,0
"14645","ENCFF964FVB","G5","PG3","MER11A",13,247,1,"ENCFF964FVB G5 PG3 MER11A",2,4.88,2.28866332123792,-1.55581615506164,0.00404858299595142
"14646","ENCFF964FVB","G5","PG4","MER11A",32,986,0,"ENCFF964FVB G5 PG4 MER11A",2,23.76,4.83070984180975,-4.62993940943954,0
"14647","ENCFF964FVB","G6","PG1","LTR7",2,60,1,"ENCFF964FVB G6 PG1 LTR7",1.14,0.78,0.823640600252221,0.168122758808327,0.0166666666666667
"14648","ENCFF964FVB","G6","PG10","LTR7",2,143,0,"ENCFF964FVB G6 PG10 LTR7",2,1.64,1.34479918518895,-1.40053792958373,0
"14649","ENCFF964FVB","G6","PG11","LTR7",1,84,0,"ENCFF964FVB G6 PG11 LTR7",2,1.05,0.967919772950572,-1.03562390973072,0
"14650","ENCFF964FVB","G6","PG12","LTR7",4,620,0,"ENCFF964FVB G6 PG12 LTR7",2,6.02,2.1032922725666,-2.81147103052984,0
"14651","ENCFF964FVB","G6","PG2","LTR7",3,501,0,"ENCFF964FVB G6 PG2 LTR7",2,7.51,2.59173121813793,-3.08915913191124,0
"14652","ENCFF964FVB","G6","PG3","LTR7",3,133,1,"ENCFF964FVB G6 PG3 LTR7",1.6,1.68,1.2050399213807,-0.422233000683048,0.0075187969924812
"14653","ENCFF964FVB","G6","PG4","LTR7",1,28,1,"ENCFF964FVB G6 PG4 LTR7",0.56,0.32,0.548275533473873,0.599462070416271,0.0357142857142857
"14654","ENCFF964FVB","G6","PG5","LTR7",2,24,0,"ENCFF964FVB G6 PG5 LTR7",2,0.59,0.726065917924618,-0.66902676550963,0
"14655","ENCFF964FVB","G6","PG6","LTR7",2,35,1,"ENCFF964FVB G6 PG6 LTR7",0.96,0.67,0.841535393303109,0.260151897300673,0.0285714285714286
"14656","ENCFF964FVB","G6","PG7","LTR7",1,47,0,"ENCFF964FVB G6 PG7 LTR7",2,0.73,0.789514618821801,-0.790772037862,0
"14657","ENCFF964FVB","G6","PG8","LTR7",5,134,0,"ENCFF964FVB G6 PG8 LTR7",2,1.59,1.29564148925807,-1.37295209791183,0
"14658","ENCFF964FVB","G6","PG9","LTR7",10,1565,7,"ENCFF964FVB G6 PG9 LTR7",2,15.78,3.82596129070588,-1.0686708106651,0.00447284345047923
"14659","ENCFF964FVB","G8","PG1","LTR13",3,152,0,"ENCFF964FVB G8 PG1 LTR13",2,4.88,2.25307870176868,-2.55581615506164,0
"14660","ENCFF964FVB","G8","PG2","LTR13",5,106,1,"ENCFF964FVB G8 PG2 LTR13",1.92,3.76,1.9904824043483,-1.25096157353322,0.00943396226415094
"14661","ENCFF964FVB","G8","PG3","LTR13",9,360,0,"ENCFF964FVB G8 PG3 LTR13",2,11.59,3.05866875379707,-3.65420637794429,0
"14662","ENCFF964FVB","G9","PG1","LTR23",2,332,5,"ENCFF964FVB G9 PG1 LTR23",0.72,3.8,1.79786629990198,0.321928094887362,0.0150602409638554
"14663","ENCFF964FVB","G9","PG2","LTR23",1,353,6,"ENCFF964FVB G9 PG2 LTR23",0.58,4.54,2.1101965057618,0.33746894578314,0.0169971671388102
"14664","ENCFF964FVB","G9","PG3","LTR23",3,80,0,"ENCFF964FVB G9 PG3 LTR23",2,1.97,1.45959036733052,-1.57046293102604,0
"14665","ENCFF964FVB","G9","PG4","LTR23",1,31,0,"ENCFF964FVB G9 PG4 LTR23",2,0.16,0.368452949177471,-0.214124805352847,0
"14666","ENCFF964FVB","G9","PG5","LTR23",1,58,2,"ENCFF964FVB G9 PG5 LTR23",0.26,0.63,0.799684281135343,0.880090536264803,0.0344827586206897
"14667","ENCFF964FVB","G9","PG6","LTR23",2,199,4,"ENCFF964FVB G9 PG6 LTR23",0.28,1.98,1.33318180957202,0.746615764199925,0.0201005025125628
"14668","ENCFF964FVB",NA,NA,NA,72,1848,7,"ENCFF964FVB NA NA NA",2,17.71,4.18823508548805,-1.22573765346606,0.00378787878787879
"14669","ENCFF978KGB","G1","PG1","MER9a",1,28,0,"ENCFF978KGB G1 PG1 MER9a",2,0.24,0.429234695990928,-0.31034012061215,0
"14670","ENCFF978KGB","G1","PG2","MER9a",7,516,0,"ENCFF978KGB G1 PG2 MER9a",2,1.2,1.05409255338946,-1.13750352374993,0
"14671","ENCFF978KGB","G1","PG3","MER9a",6,601,0,"ENCFF978KGB G1 PG3 MER9a",2,1.88,1.34299529546323,-1.52606881166759,0
"14672","ENCFF978KGB","G10","PG1","LTR14",2,85,0,"ENCFF978KGB G10 PG1 LTR14",2,0.32,0.529531906880067,-0.400537929583729,0
"14673","ENCFF978KGB","G10","PG2","LTR14",2,120,0,"ENCFF978KGB G10 PG2 LTR14",2,0.39,0.584220105194208,-0.475084882948783,0
"14674","ENCFF978KGB","G11","PG1","LTR14A",3,34,0,"ENCFF978KGB G11 PG1 LTR14A",2,0.04,0.196946385566932,-0.0565835283663676,0
"14675","ENCFF978KGB","G11","PG2","LTR14A",6,258,0,"ENCFF978KGB G11 PG2 LTR14A",2,0.64,0.785216948725419,-0.713695814843359,0
"14676","ENCFF978KGB","G11","PG3","LTR14A",2,89,0,"ENCFF978KGB G11 PG3 LTR14A",2,0.21,0.433333333333334,-0.27500704749987,0
"14677","ENCFF978KGB","G12","PG1","LTR17",4,237,0,"ENCFF978KGB G12 PG1 LTR17",2,0.69,0.734365664565637,-0.75702324650746,0
"14678","ENCFF978KGB","G12","PG2","LTR17",2,76,0,"ENCFF978KGB G12 PG2 LTR17",2,0.13,0.337997668989631,-0.176322772640463,0
"14679","ENCFF978KGB","G12","PG3","LTR17",7,448,0,"ENCFF978KGB G12 PG3 LTR17",2,1.57,1.22478610789844,-1.36176835941915,0
"14680","ENCFF978KGB","G13","PG1","LTR22",3,137,0,"ENCFF978KGB G13 PG1 LTR22",2,0.2,0.449466574975494,-0.263034405833794,0
"14681","ENCFF978KGB","G13","PG2","LTR22",2,25,0,"ENCFF978KGB G13 PG2 LTR22",2,0.01,0.1,-0.0143552929770701,0
"14682","ENCFF978KGB","G13","PG3","LTR22",7,182,0,"ENCFF978KGB G13 PG3 LTR22",2,0.26,0.504925236990086,-0.333423733725192,0
"14683","ENCFF978KGB","G13","PG4","LTR22",12,170,1,"ENCFF978KGB G13 PG4 LTR22",0.62,0.34,0.535978289926679,0.577766999316952,0.00588235294117647
"14684","ENCFF978KGB","G13","PG5","LTR22",1,88,0,"ENCFF978KGB G13 PG5 LTR22",2,0.43,0.639681107421439,-0.516015147003665,0
"14685","ENCFF978KGB","G13","PG6","LTR22",7,142,0,"ENCFF978KGB G13 PG6 LTR22",2,0.2,0.449466574975494,-0.263034405833794,0
"14686","ENCFF978KGB","G14","PG1","LTR15",1,30,0,"ENCFF978KGB G14 PG1 LTR15",2,0.09,0.287623491264661,-0.124328135002202,0
"14687","ENCFF978KGB","G14","PG2","LTR15",2,31,0,"ENCFF978KGB G14 PG2 LTR15",2,0.19,0.394277244403662,-0.250961573533219,0
"14688","ENCFF978KGB","G14","PG3","LTR15",2,31,0,"ENCFF978KGB G14 PG3 LTR15",2,0.02,0.14070529413629,-0.028569152196771,0
"14689","ENCFF978KGB","G14","PG4","LTR15",4,206,0,"ENCFF978KGB G14 PG4 LTR15",2,0.8,0.752101433090355,-0.84799690655495,0
"14690","ENCFF978KGB","G15","PG1","LTR61",3,72,0,"ENCFF978KGB G15 PG1 LTR61",2,0.45,0.609271795844943,-0.53605290024021,0
"14691","ENCFF978KGB","G15","PG2","LTR61",2,49,0,"ENCFF978KGB G15 PG2 LTR61",2,0.11,0.31446603773522,-0.150559676575381,0
"14692","ENCFF978KGB","G16","PG1","LTR66",3,178,0,"ENCFF978KGB G16 PG1 LTR66",2,1.06,0.919156398470078,-1.04264433740849,0
"14693","ENCFF978KGB","G17","PG1","LTR4",3,40,0,"ENCFF978KGB G17 PG1 LTR4",2,0.09,0.287623491264661,-0.124328135002202,0
"14694","ENCFF978KGB","G17","PG2","LTR4",1,108,0,"ENCFF978KGB G17 PG2 LTR4",2,0.45,0.641573192719398,-0.53605290024021,0
"14695","ENCFF978KGB","G17","PG3","LTR4",4,77,0,"ENCFF978KGB G17 PG3 LTR4",2,0.36,0.559942276967326,-0.443606651475615,0
"14696","ENCFF978KGB","G18","PG1","LTR25",27,780,1,"ENCFF978KGB G18 PG1 LTR25",1.42,1.14,1.0251385715644,-0.0976107966264221,0.00128205128205128
"14697","ENCFF978KGB","G18","PG2","LTR25",4,415,1,"ENCFF978KGB G18 PG2 LTR25",1.12,0.83,0.954045082898088,0.128156351490682,0.00240963855421687
"14698","ENCFF978KGB","G18","PG3","LTR25",7,212,0,"ENCFF978KGB G18 PG3 LTR25",2,0.22,0.439926531974776,-0.286881147788162,0
"14699","ENCFF978KGB","G18","PG4","LTR25",4,109,0,"ENCFF978KGB G18 PG4 LTR25",2,0.21,0.409360180740333,-0.27500704749987,0
"14700","ENCFF978KGB","G18","PG5","LTR25",4,197,0,"ENCFF978KGB G18 PG5 LTR25",2,0.42,0.589127072091164,-0.505890929729957,0
"14701","ENCFF978KGB","G18","PG6","LTR25",5,112,0,"ENCFF978KGB G18 PG6 LTR25",2,0.4,0.53181602347831,-0.485426827170242,0
"14702","ENCFF978KGB","G18","PG7","LTR25",8,178,0,"ENCFF978KGB G18 PG7 LTR25",2,0.52,0.717459040466754,-0.604071323668861,0
"14703","ENCFF978KGB","G19","PG1","MER11D",2,72,0,"ENCFF978KGB G19 PG1 MER11D",2,0.13,0.366666666666666,-0.176322772640463,0
"14704","ENCFF978KGB","G19","PG2","MER11D",1,158,0,"ENCFF978KGB G19 PG2 MER11D",2,0.61,0.764027076573451,-0.687060688339892,0
"14705","ENCFF978KGB","G2","PG1","LTR5",3,91,0,"ENCFF978KGB G2 PG1 LTR5",2,0.56,0.686375342732467,-0.641546029087524,0
"14706","ENCFF978KGB","G2","PG2","LTR5",4,102,0,"ENCFF978KGB G2 PG2 LTR5",2,0.81,0.917781690993687,-0.855989697308481,0
"14707","ENCFF978KGB","G2","PG3","LTR5",1,68,0,"ENCFF978KGB G2 PG3 LTR5",2,0.28,0.514045157785212,-0.356143810225275,0
"14708","ENCFF978KGB","G2","PG4","LTR5",7,282,0,"ENCFF978KGB G2 PG4 LTR5",2,1.44,1.12204719107081,-1.28688114778816,0
"14709","ENCFF978KGB","G2","PG5","LTR5",13,360,0,"ENCFF978KGB G2 PG5 LTR5",2,2.22,1.46045516635373,-1.68706068833989,0
"14710","ENCFF978KGB","G2","PG6","LTR5",1,258,0,"ENCFF978KGB G2 PG6 LTR5",2,1.15,1.0480862791225,-1.10433665981474,0
"14711","ENCFF978KGB","G3","PG1","LTR6",6,71,0,"ENCFF978KGB G3 PG1 LTR6",2,0.21,0.477683805651624,-0.27500704749987,0
"14712","ENCFF978KGB","G3","PG2","LTR6",2,26,0,"ENCFF978KGB G3 PG2 LTR6",2,0.02,0.14070529413629,-0.028569152196771,0
"14713","ENCFF978KGB","G3","PG3","LTR6",1,54,0,"ENCFF978KGB G3 PG3 LTR6",2,0.6,0.696310623822791,-0.678071905112638,0
"14714","ENCFF978KGB","G3","PG4","LTR6",3,138,0,"ENCFF978KGB G3 PG4 LTR6",2,0.38,0.632136029344918,-0.464668267003444,0
"14715","ENCFF978KGB","G4","PG1","LTR2",13,758,0,"ENCFF978KGB G4 PG1 LTR2",2,2.39,1.41346340167646,-1.76128527336162,0
"14716","ENCFF978KGB","G4","PG2","LTR2",2,51,0,"ENCFF978KGB G4 PG2 LTR2",2,0.27,0.509604719068584,-0.344828496997441,0
"14717","ENCFF978KGB","G4","PG3","LTR2",4,138,0,"ENCFF978KGB G4 PG3 LTR2",2,1.07,1.0372360318937,-1.0496307677246,0
"14718","ENCFF978KGB","G4","PG4","LTR2",5,272,0,"ENCFF978KGB G4 PG4 LTR2",2,2.69,1.6738934231065,-1.88362081628567,0
"14719","ENCFF978KGB","G5","PG1","MER11A",10,682,0,"ENCFF978KGB G5 PG1 MER11A",2,2.84,1.8407288850569,-1.94110631094643,0
"14720","ENCFF978KGB","G5","PG2","MER11A",8,165,0,"ENCFF978KGB G5 PG2 MER11A",2,0.86,0.864799854231479,-0.895302621333307,0
"14721","ENCFF978KGB","G5","PG3","MER11A",13,247,5,"ENCFF978KGB G5 PG3 MER11A",0.02,0.67,0.829445476194667,1.84511439802183,0.0202429149797571
"14722","ENCFF978KGB","G5","PG4","MER11A",32,986,0,"ENCFF978KGB G5 PG4 MER11A",2,4.35,2.11476292340825,-2.41953889151378,0
"14723","ENCFF978KGB","G6","PG1","LTR7",2,60,0,"ENCFF978KGB G6 PG1 LTR7",2,0.12,0.326598632371091,-0.16349873228288,0
"14724","ENCFF978KGB","G6","PG10","LTR7",2,143,0,"ENCFF978KGB G6 PG10 LTR7",2,0.21,0.498381217928443,-0.27500704749987,0
"14725","ENCFF978KGB","G6","PG11","LTR7",1,84,0,"ENCFF978KGB G6 PG11 LTR7",2,0.26,0.504925236990086,-0.333423733725192,0
"14726","ENCFF978KGB","G6","PG12","LTR7",4,620,3,"ENCFF978KGB G6 PG12 LTR7",0.24,1.14,1.11028251932887,0.902389203373578,0.00483870967741936
"14727","ENCFF978KGB","G6","PG2","LTR7",3,501,0,"ENCFF978KGB G6 PG2 LTR7",2,1.53,1.18453843885765,-1.33913738491959,0
"14728","ENCFF978KGB","G6","PG3","LTR7",3,133,0,"ENCFF978KGB G6 PG3 LTR7",2,0.3,0.559581373109678,-0.37851162325373,0
"14729","ENCFF978KGB","G6","PG4","LTR7",1,28,0,"ENCFF978KGB G6 PG4 LTR7",2,0.06,0.277797979063414,-0.0840642647884746,0
"14730","ENCFF978KGB","G6","PG5","LTR7",2,24,0,"ENCFF978KGB G6 PG5 LTR7",2,0.25,0.5,-0.321928094887362,0
"14731","ENCFF978KGB","G6","PG6","LTR7",2,35,0,"ENCFF978KGB G6 PG6 LTR7",2,0.23,0.489382212074519,-0.298658315564515,0
"14732","ENCFF978KGB","G6","PG7","LTR7",1,47,0,"ENCFF978KGB G6 PG7 LTR7",2,0.3,0.541229427257326,-0.37851162325373,0
"14733","ENCFF978KGB","G6","PG8","LTR7",5,134,0,"ENCFF978KGB G6 PG8 LTR7",2,0.32,0.633731931983991,-0.400537929583729,0
"14734","ENCFF978KGB","G6","PG9","LTR7",10,1565,7,"ENCFF978KGB G6 PG9 LTR7",0,2.62,1.31640772290704,1.14401030269152,0.00447284345047923
"14735","ENCFF978KGB","G8","PG1","LTR13",3,152,0,"ENCFF978KGB G8 PG1 LTR13",2,1.57,1.17426099692057,-1.36176835941915,0
"14736","ENCFF978KGB","G8","PG2","LTR13",5,106,7,"ENCFF978KGB G8 PG2 LTR13",0,0.72,0.86550038075723,2.21759143507263,0.0660377358490566
"14737","ENCFF978KGB","G8","PG3","LTR13",9,360,16,"ENCFF978KGB G8 PG3 LTR13",0,2.25,1.67196128706814,2.38702312310925,0.0444444444444444
"14738","ENCFF978KGB","G9","PG1","LTR23",2,332,0,"ENCFF978KGB G9 PG1 LTR23",2,0.68,0.802521279493825,-0.748461233004036,0
"14739","ENCFF978KGB","G9","PG2","LTR23",1,353,0,"ENCFF978KGB G9 PG2 LTR23",2,0.83,0.94339811320566,-0.871843648509318,0
"14740","ENCFF978KGB","G9","PG3","LTR23",3,80,0,"ENCFF978KGB G9 PG3 LTR23",2,0.34,0.606696635956397,-0.422233000683048,0
"14741","ENCFF978KGB","G9","PG4","LTR23",1,31,0,"ENCFF978KGB G9 PG4 LTR23",2,0.02,0.14070529413629,-0.028569152196771,0
"14742","ENCFF978KGB","G9","PG5","LTR23",1,58,0,"ENCFF978KGB G9 PG5 LTR23",2,0.07,0.256432399976243,-0.0976107966264223,0
"14743","ENCFF978KGB","G9","PG6","LTR23",2,199,1,"ENCFF978KGB G9 PG6 LTR23",0.68,0.41,0.637149586800146,0.504304837375931,0.0050251256281407
"14744","ENCFF978KGB",NA,NA,NA,72,1848,4,"ENCFF978KGB NA NA NA",0.72,3.17,2.01035199691874,0.261880711217424,0.00216450216450216
"14745","ENCFF978MNS","G1","PG1","MER9a",1,28,1,"ENCFF978MNS G1 PG1 MER9a",0.36,0.18,0.386122919665369,0.761213140412884,0.0357142857142857
"14746","ENCFF978MNS","G1","PG2","MER9a",7,516,0,"ENCFF978MNS G1 PG2 MER9a",2,2.64,1.88840160084146,-1.86393845042397,0
"14747","ENCFF978MNS","G1","PG3","MER9a",6,601,0,"ENCFF978MNS G1 PG3 MER9a",2,3.05,1.61041433905512,-2.01792190799726,0
"14748","ENCFF978MNS","G10","PG1","LTR14",2,85,0,"ENCFF978MNS G10 PG1 LTR14",2,0.55,0.770346898114313,-0.632268215499513,0
"14749","ENCFF978MNS","G10","PG2","LTR14",2,120,0,"ENCFF978MNS G10 PG2 LTR14",2,0.67,0.766139476185438,-0.739848102699327,0
"14750","ENCFF978MNS","G11","PG1","LTR14A",3,34,0,"ENCFF978MNS G11 PG1 LTR14A",2,0.15,0.385992097056273,-0.20163386116965,0
"14751","ENCFF978MNS","G11","PG2","LTR14A",6,258,1,"ENCFF978MNS G11 PG2 LTR14A",1.4,1.18,1.14926414753445,-0.124328135002201,0.00387596899224806
"14752","ENCFF978MNS","G11","PG3","LTR14A",2,89,1,"ENCFF978MNS G11 PG3 LTR14A",0.72,0.4,0.568535243614961,0.514573172829758,0.0112359550561798
"14753","ENCFF978MNS","G12","PG1","LTR17",4,237,0,"ENCFF978MNS G12 PG1 LTR17",2,1.49,1.2101840581273,-1.31614574229336,0
"14754","ENCFF978MNS","G12","PG2","LTR17",2,76,0,"ENCFF978MNS G12 PG2 LTR17",2,0.43,0.639681107421439,-0.516015147003665,0
"14755","ENCFF978MNS","G12","PG3","LTR17",7,448,0,"ENCFF978MNS G12 PG3 LTR17",2,2.57,1.66518115615938,-1.83592407425437,0
"14756","ENCFF978MNS","G13","PG1","LTR22",3,137,1,"ENCFF978MNS G13 PG1 LTR22",1.04,0.71,0.832363071518844,0.226003674888827,0.0072992700729927
"14757","ENCFF978MNS","G13","PG2","LTR22",2,25,0,"ENCFF978MNS G13 PG2 LTR22",2,0.08,0.272659924344291,-0.111031312388744,0
"14758","ENCFF978MNS","G13","PG3","LTR22",7,182,0,"ENCFF978MNS G13 PG3 LTR22",2,0.72,0.910987919732743,-0.782408564927373,0
"14759","ENCFF978MNS","G13","PG4","LTR22",12,170,5,"ENCFF978MNS G13 PG4 LTR22",0.02,0.73,0.919540948275581,1.79419046285916,0.0294117647058824
"14760","ENCFF978MNS","G13","PG5","LTR22",1,88,0,"ENCFF978MNS G13 PG5 LTR22",2,0.44,0.640706680552849,-0.526068811667588,0
"14761","ENCFF978MNS","G13","PG6","LTR22",7,142,2,"ENCFF978MNS G13 PG6 LTR22",0.34,0.68,0.827311576399391,0.83650126771712,0.0140845070422535
"14762","ENCFF978MNS","G14","PG1","LTR15",1,30,0,"ENCFF978MNS G14 PG1 LTR15",2,0.17,0.377525168068637,-0.22650852980868,0
"14763","ENCFF978MNS","G14","PG2","LTR15",2,31,0,"ENCFF978MNS G14 PG2 LTR15",2,0.22,0.416333199893227,-0.286881147788162,0
"14764","ENCFF978MNS","G14","PG3","LTR15",2,31,1,"ENCFF978MNS G14 PG3 LTR15",0.36,0.19,0.419114024647906,0.749038426466781,0.032258064516129
"14765","ENCFF978MNS","G14","PG4","LTR15",4,206,0,"ENCFF978MNS G14 PG4 LTR15",2,1.32,1.1180791609278,-1.21412480535285,0
"14766","ENCFF978MNS","G15","PG1","LTR61",3,72,0,"ENCFF978MNS G15 PG1 LTR61",2,0.53,0.784380344764277,-0.613531652917927,0
"14767","ENCFF978MNS","G15","PG2","LTR61",2,49,0,"ENCFF978MNS G15 PG2 LTR61",2,0.23,0.468287229478799,-0.298658315564515,0
"14768","ENCFF978MNS","G16","PG1","LTR66",3,178,0,"ENCFF978MNS G16 PG1 LTR66",2,1.36,1.04948279710252,-1.23878685958712,0
"14769","ENCFF978MNS","G17","PG1","LTR4",3,40,8,"ENCFF978MNS G17 PG1 LTR4",0,0.29,0.537389875963326,2.80255393579378,0.2
"14770","ENCFF978MNS","G17","PG2","LTR4",1,108,8,"ENCFF978MNS G17 PG2 LTR4",0,0.79,0.879566008686309,2.32996541395278,0.0740740740740741
"14771","ENCFF978MNS","G17","PG3","LTR4",4,77,6,"ENCFF978MNS G17 PG3 LTR4",0,0.47,0.731057073315377,2.25153876699596,0.0779220779220779
"14772","ENCFF978MNS","G18","PG1","LTR25",27,780,37,"ENCFF978MNS G18 PG1 LTR25",0,2.39,1.58206488265472,3.48664224008197,0.0474358974358974
"14773","ENCFF978MNS","G18","PG2","LTR25",4,415,0,"ENCFF978MNS G18 PG2 LTR25",2,1.17,1.11965903900981,-1.11769504266975,0
"14774","ENCFF978MNS","G18","PG3","LTR25",7,212,2,"ENCFF978MNS G18 PG3 LTR25",0.34,0.67,0.804720919061856,0.845114398021829,0.00943396226415094
"14775","ENCFF978MNS","G18","PG4","LTR25",4,109,0,"ENCFF978MNS G18 PG4 LTR25",2,0.37,0.61389631605727,-0.454175893185802,0
"14776","ENCFF978MNS","G18","PG5","LTR25",4,197,1,"ENCFF978MNS G18 PG5 LTR25",1.12,0.86,0.974627616014952,0.104697378666694,0.0050761421319797
"14777","ENCFF978MNS","G18","PG6","LTR25",5,112,0,"ENCFF978MNS G18 PG6 LTR25",2,0.77,0.993463485473773,-0.823749360308273,0
"14778","ENCFF978MNS","G18","PG7","LTR25",8,178,0,"ENCFF978MNS G18 PG7 LTR25",2,0.91,0.995900688732658,-0.933572638261024,0
"14779","ENCFF978MNS","G19","PG1","MER11D",2,72,1,"ENCFF978MNS G19 PG1 MER11D",0.66,0.35,0.519809599951771,0.567040592723894,0.0138888888888889
"14780","ENCFF978MNS","G19","PG2","MER11D",1,158,4,"ENCFF978MNS G19 PG2 MER11D",0.06,1.21,1.09447649032713,1.17788172527066,0.0253164556962025
"14781","ENCFF978MNS","G2","PG1","LTR5",3,91,0,"ENCFF978MNS G2 PG1 LTR5",2,0.97,0.947671255278331,-0.978195629681652,0
"14782","ENCFF978MNS","G2","PG2","LTR5",4,102,1,"ENCFF978MNS G2 PG2 LTR5",1.5,1.4,1.15470053837925,-0.263034405833794,0.00980392156862745
"14783","ENCFF978MNS","G2","PG3","LTR5",1,68,0,"ENCFF978MNS G2 PG3 LTR5",2,0.72,0.792388028606432,-0.782408564927373,0
"14784","ENCFF978MNS","G2","PG4","LTR5",7,282,0,"ENCFF978MNS G2 PG4 LTR5",2,3.03,1.60463344251841,-2.01077983875324,0
"14785","ENCFF978MNS","G2","PG5","LTR5",13,360,12,"ENCFF978MNS G2 PG5 LTR5",0,3.96,2.23344640147975,1.39009959752894,0.0333333333333333
"14786","ENCFF978MNS","G2","PG6","LTR5",1,258,3,"ENCFF978MNS G2 PG6 LTR5",1.24,3.15,1.76598042703957,-0.0531113364595626,0.0116279069767442
"14787","ENCFF978MNS","G3","PG1","LTR6",6,71,0,"ENCFF978MNS G3 PG1 LTR6",2,0.32,0.566399223876658,-0.400537929583729,0
"14788","ENCFF978MNS","G3","PG2","LTR6",2,26,1,"ENCFF978MNS G3 PG2 LTR6",0.18,0.09,0.287623491264661,0.875671864997798,0.0384615384615385
"14789","ENCFF978MNS","G3","PG3","LTR6",1,54,0,"ENCFF978MNS G3 PG3 LTR6",2,0.56,0.879853063949552,-0.641546029087524,0
"14790","ENCFF978MNS","G3","PG4","LTR6",3,138,0,"ENCFF978MNS G3 PG4 LTR6",2,0.98,0.909878446760218,-0.985500430304885,0
"14791","ENCFF978MNS","G4","PG1","LTR2",13,758,3,"ENCFF978MNS G4 PG1 LTR2",1.58,3.98,1.92789202933351,-0.316145742293356,0.00395778364116095
"14792","ENCFF978MNS","G4","PG2","LTR2",2,51,0,"ENCFF978MNS G4 PG2 LTR2",2,0.16,0.368452949177471,-0.214124805352847,0
"14793","ENCFF978MNS","G4","PG3","LTR2",4,138,0,"ENCFF978MNS G4 PG3 LTR2",2,1.05,1.07661084384791,-1.03562390973072,0
"14794","ENCFF978MNS","G4","PG4","LTR2",5,272,0,"ENCFF978MNS G4 PG4 LTR2",2,2.58,1.6029014097233,-1.83995958748953,0
"14795","ENCFF978MNS","G5","PG1","MER11A",10,682,6,"ENCFF978MNS G5 PG1 MER11A",0.82,5.28,2.22964417145721,0.156590362940702,0.00879765395894428
"14796","ENCFF978MNS","G5","PG2","MER11A",8,165,22,"ENCFF978MNS G5 PG2 MER11A",0,1.96,1.45588322320025,2.95796478020279,0.133333333333333
"14797","ENCFF978MNS","G5","PG3","MER11A",13,247,51,"ENCFF978MNS G5 PG3 MER11A",0,2.06,1.46900639820928,4.08690806522316,0.206477732793522
"14798","ENCFF978MNS","G5","PG4","MER11A",32,986,24,"ENCFF978MNS G5 PG4 MER11A",0,9.11,2.60882341218404,1.30614509764643,0.024340770791075
